date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,days_to_nearest_holiday,season,is_flu_season,flu_activity_index,is_allergy_season,baidu_flu_index,is_vbp_period,days_since_vbp1,days_since_vbp2
2024-11-02,2024,11,2,5,44,4,1,0,32,autumn,1,3.27,0,3250,1,1250,367
2024-11-03,2024,11,3,6,44,4,1,0,33,autumn,1,4.99,0,4329,1,1251,368
2024-11-04,2024,11,4,0,45,4,0,0,34,autumn,1,1.63,0,1866,1,1252,369
2024-11-05,2024,11,5,1,45,4,0,0,35,autumn,1,2.3,0,2288,1,1253,370
2024-11-06,2024,11,6,2,45,4,0,0,36,autumn,1,4.09,0,4039,1,1254,371
2024-11-07,2024,11,7,3,45,4,0,0,37,autumn,1,3.21,0,2897,1,1255,372
2024-11-08,2024,11,8,4,45,4,0,0,38,autumn,1,3.51,0,3434,1,1256,373
2024-11-09,2024,11,9,5,45,4,1,0,39,autumn,1,2.41,0,2369,1,1257,374
2024-11-10,2024,11,10,6,45,4,1,0,40,autumn,1,3.39,0,3182,1,1258,375
2024-11-11,2024,11,11,0,46,4,0,0,41,autumn,1,2.69,0,2612,1,1259,376
2024-11-12,2024,11,12,1,46,4,0,0,42,autumn,1,2.46,0,2303,1,1260,377
2024-11-13,2024,11,13,2,46,4,0,0,43,autumn,1,2.28,0,2317,1,1261,378
2024-11-14,2024,11,14,3,46,4,0,0,44,autumn,1,3.26,0,3097,1,1262,379
2024-11-15,2024,11,15,4,46,4,0,0,45,autumn,1,1.94,0,2104,1,1263,380
2024-11-16,2024,11,16,5,46,4,1,0,46,autumn,1,3.68,0,3463,1,1264,381
2024-11-17,2024,11,17,6,46,4,1,0,47,autumn,1,3.32,0,3312,1,1265,382
2024-11-18,2024,11,18,0,47,4,0,0,48,autumn,1,2.91,0,3014,1,1266,383
2024-11-19,2024,11,19,1,47,4,0,0,49,autumn,1,3.34,0,2965,1,1267,384
2024-11-20,2024,11,20,2,47,4,0,0,50,autumn,1,3.57,0,3531,1,1268,385
2024-11-21,2024,11,21,3,47,4,0,0,51,autumn,1,2.82,0,2515,1,1269,386
2024-11-22,2024,11,22,4,47,4,0,0,52,autumn,1,4.83,0,4481,1,1270,387
2024-11-23,2024,11,23,5,47,4,1,0,53,autumn,1,3.65,0,3540,1,1271,388
2024-11-24,2024,11,24,6,47,4,1,0,54,autumn,1,2.78,0,2345,1,1272,389
2024-11-25,2024,11,25,0,48,4,0,0,55,autumn,1,1.82,0,1971,1,1273,390
2024-11-26,2024,11,26,1,48,4,0,0,56,autumn,1,4.28,0,3831,1,1274,391
2024-11-27,2024,11,27,2,48,4,0,0,57,autumn,1,2.5,0,2349,1,1275,392
2024-11-28,2024,11,28,3,48,4,0,0,58,autumn,1,3.68,0,3715,1,1276,393
2024-11-29,2024,11,29,4,48,4,0,0,59,autumn,1,0.72,0,947,1,1277,394
2024-11-30,2024,11,30,5,48,4,1,0,59,autumn,1,2.66,0,2469,1,1278,395
2024-12-01,2024,12,1,6,48,4,1,0,58,winter,1,2.13,0,2220,1,1279,396
2024-12-02,2024,12,2,0,49,4,0,0,57,winter,1,2.86,0,2925,1,1280,397
2024-12-03,2024,12,3,1,49,4,0,0,56,winter,1,5.97,0,5247,1,1281,398
2024-12-04,2024,12,4,2,49,4,0,0,55,winter,1,3.26,0,3338,1,1282,399
2024-12-05,2024,12,5,3,49,4,0,0,54,winter,1,4.18,0,3951,1,1283,400
2024-12-06,2024,12,6,4,49,4,0,0,53,winter,1,5.41,0,4392,1,1284,401
2024-12-07,2024,12,7,5,49,4,1,0,52,winter,1,4.56,0,4045,1,1285,402
2024-12-08,2024,12,8,6,49,4,1,0,51,winter,1,4.79,0,4218,1,1286,403
2024-12-09,2024,12,9,0,50,4,0,0,50,winter,1,4.89,0,4504,1,1287,404
2024-12-10,2024,12,10,1,50,4,0,0,49,winter,1,5.09,0,4046,1,1288,405
2024-12-11,2024,12,11,2,50,4,0,0,48,winter,1,4.88,0,4914,1,1289,406
2024-12-12,2024,12,12,3,50,4,0,0,47,winter,1,3.74,0,6218,1,1290,407
2024-12-13,2024,12,13,4,50,4,0,0,46,winter,1,2.57,0,2586,1,1291,408
2024-12-14,2024,12,14,5,50,4,1,0,45,winter,1,2.19,0,2485,1,1292,409
2024-12-15,2024,12,15,6,50,4,1,0,44,winter,1,2.56,0,3016,1,1293,410
2024-12-16,2024,12,16,0,51,4,0,0,43,winter,1,3.32,0,3330,1,1294,411
2024-12-17,2024,12,17,1,51,4,0,0,42,winter,1,2.0,0,2289,1,1295,412
2024-12-18,2024,12,18,2,51,4,0,0,41,winter,1,2.44,0,2475,1,1296,413
2024-12-19,2024,12,19,3,51,4,0,0,40,winter,1,3.64,0,3381,1,1297,414
2024-12-20,2024,12,20,4,51,4,0,0,39,winter,1,1.38,0,1507,1,1298,415
2024-12-21,2024,12,21,5,51,4,1,0,38,winter,1,3.87,0,3428,1,1299,416
2024-12-22,2024,12,22,6,51,4,1,0,37,winter,1,4.76,0,4170,1,1300,417
2024-12-23,2024,12,23,0,52,4,0,0,36,winter,1,5.57,0,4682,1,1301,418
2024-12-24,2024,12,24,1,52,4,0,0,35,winter,1,4.68,0,6265,1,1302,419
2024-12-25,2024,12,25,2,52,4,0,0,34,winter,1,4.91,0,4087,1,1303,420
2024-12-26,2024,12,26,3,52,4,0,0,33,winter,1,4.72,0,4312,1,1304,421
2024-12-27,2024,12,27,4,52,4,0,0,32,winter,1,3.41,0,3220,1,1305,422
2024-12-28,2024,12,28,5,52,4,1,0,31,winter,1,3.38,0,3236,1,1306,423
2024-12-29,2024,12,29,6,52,4,1,0,30,winter,1,5.02,0,4409,1,1307,424
2024-12-30,2024,12,30,0,1,4,0,0,29,winter,1,3.06,0,3563,1,1308,425
2024-12-31,2024,12,31,1,1,4,0,0,28,winter,1,5.93,0,5520,1,1309,426
2025-01-01,2025,1,1,2,1,1,0,0,27,winter,1,4.52,0,3871,1,1310,427
2025-01-02,2025,1,2,3,1,1,0,0,26,winter,1,6.89,0,6057,1,1311,428
2025-01-03,2025,1,3,4,1,1,0,0,25,winter,1,6.73,0,5762,1,1312,429
2025-01-04,2025,1,4,5,1,1,1,0,24,winter,1,4.82,0,4152,1,1313,430
2025-01-05,2025,1,5,6,1,1,1,0,23,winter,1,5.15,0,4352,1,1314,431
2025-01-06,2025,1,6,0,2,1,0,0,22,winter,1,8.42,0,7321,1,1315,432
2025-01-07,2025,1,7,1,2,1,0,0,21,winter,1,4.81,0,4209,1,1316,433
2025-01-08,2025,1,8,2,2,1,0,0,20,winter,1,5.65,0,5214,1,1317,434
2025-01-09,2025,1,9,3,2,1,0,0,19,winter,1,5.75,0,5299,1,1318,435
2025-01-10,2025,1,10,4,2,1,0,0,18,winter,1,4.29,0,4205,1,1319,436
2025-01-11,2025,1,11,5,2,1,1,0,17,winter,1,5.35,0,4612,1,1320,437
2025-01-12,2025,1,12,6,2,1,1,0,16,winter,1,5.66,0,5123,1,1321,438
2025-01-13,2025,1,13,0,3,1,0,0,15,winter,1,9.13,0,7930,1,1322,439
2025-01-14,2025,1,14,1,3,1,0,0,14,winter,1,4.34,0,3873,1,1323,440
2025-01-15,2025,1,15,2,3,1,0,0,13,winter,1,7.56,0,6397,1,1324,441
2025-01-16,2025,1,16,3,3,1,0,0,12,winter,1,6.37,0,5922,1,1325,442
2025-01-17,2025,1,17,4,3,1,0,0,11,winter,1,5.58,0,5007,1,1326,443
2025-01-18,2025,1,18,5,3,1,1,0,10,winter,1,5.36,0,4913,1,1327,444
2025-01-19,2025,1,19,6,3,1,1,0,9,winter,1,5.95,0,5097,1,1328,445
2025-01-20,2025,1,20,0,4,1,0,0,8,winter,1,5.17,0,4389,1,1329,446
2025-01-21,2025,1,21,1,4,1,0,0,7,winter,1,5.83,0,5054,1,1330,447
2025-01-22,2025,1,22,2,4,1,0,0,6,winter,1,6.44,0,5625,1,1331,448
2025-01-23,2025,1,23,3,4,1,0,0,5,winter,1,2.96,0,2653,1,1332,449
2025-01-24,2025,1,24,4,4,1,0,0,4,winter,1,7.15,0,6214,1,1333,450
2025-01-25,2025,1,25,5,4,1,1,0,3,winter,1,5.17,0,4297,1,1334,451
2025-01-26,2025,1,26,6,4,1,1,0,2,winter,1,4.47,0,3848,1,1335,452
2025-01-27,2025,1,27,0,5,1,0,0,1,winter,1,5.75,0,5232,1,1336,453
2025-01-28,2025,1,28,1,5,1,0,1,0,winter,1,5.98,0,5407,1,1337,454
2025-01-29,2025,1,29,2,5,1,0,0,1,winter,1,7.76,0,6633,1,1338,455
2025-01-30,2025,1,30,3,5,1,0,0,2,winter,1,5.49,0,4687,1,1339,456
2025-01-31,2025,1,31,4,5,1,0,0,3,winter,1,6.33,0,5362,1,1340,457
2025-02-01,2025,2,1,5,5,1,1,0,4,winter,1,5.17,0,4558,1,1341,458
2025-02-02,2025,2,2,6,5,1,1,0,5,winter,1,7.44,0,6578,1,1342,459
2025-02-03,2025,2,3,0,6,1,0,0,6,winter,1,7.94,0,7035,1,1343,460
2025-02-04,2025,2,4,1,6,1,0,0,7,winter,1,6.04,0,5231,1,1344,461
2025-02-05,2025,2,5,2,6,1,0,0,8,winter,1,7.19,0,6024,1,1345,462
2025-02-06,2025,2,6,3,6,1,0,0,9,winter,1,7.56,0,6605,1,1346,463
2025-02-07,2025,2,7,4,6,1,0,0,10,winter,1,6.39,0,5444,1,1347,464
2025-02-08,2025,2,8,5,6,1,1,0,11,winter,1,3.72,0,3370,1,1348,465
2025-02-09,2025,2,9,6,6,1,1,0,12,winter,1,7.0,0,6363,1,1349,466
2025-02-10,2025,2,10,0,7,1,0,0,13,winter,1,7.97,0,7037,1,1350,467
2025-02-11,2025,2,11,1,7,1,0,0,14,winter,1,4.82,0,4389,1,1351,468
2025-02-12,2025,2,12,2,7,1,0,0,15,winter,1,6.7,0,5610,1,1352,469
2025-02-13,2025,2,13,3,7,1,0,0,16,winter,1,6.18,0,5483,1,1353,470
2025-02-14,2025,2,14,4,7,1,0,0,17,winter,1,5.99,0,5508,1,1354,471
2025-02-15,2025,2,15,5,7,1,1,0,18,winter,1,5.65,0,4942,1,1355,472
2025-02-16,2025,2,16,6,7,1,1,0,19,winter,1,4.77,0,4590,1,1356,473
2025-02-17,2025,2,17,0,8,1,0,0,20,winter,1,4.68,0,4505,1,1357,474
2025-02-18,2025,2,18,1,8,1,0,0,21,winter,1,4.65,0,4557,1,1358,475
2025-02-19,2025,2,19,2,8,1,0,0,22,winter,1,4.4,0,4081,1,1359,476
2025-02-20,2025,2,20,3,8,1,0,0,23,winter,1,6.24,0,5611,1,1360,477
2025-02-21,2025,2,21,4,8,1,0,0,24,winter,1,4.39,0,4294,1,1361,478
2025-02-22,2025,2,22,5,8,1,1,0,25,winter,1,4.2,0,3947,1,1362,479
2025-02-23,2025,2,23,6,8,1,1,0,26,winter,1,5.8,0,5039,1,1363,480
2025-02-24,2025,2,24,0,9,1,0,0,27,winter,1,7.67,0,6549,1,1364,481
2025-02-25,2025,2,25,1,9,1,0,0,28,winter,1,6.24,0,5536,1,1365,482
2025-02-26,2025,2,26,2,9,1,0,0,29,winter,1,3.86,0,3328,1,1366,483
2025-02-27,2025,2,27,3,9,1,0,0,30,winter,1,5.76,0,5080,1,1367,484
2025-02-28,2025,2,28,4,9,1,0,0,31,winter,1,4.29,0,6494,1,1368,485
2025-03-01,2025,3,1,5,9,1,1,0,32,spring,1,1.45,1,1222,1,1369,486
2025-03-02,2025,3,2,6,9,1,1,0,33,spring,1,2.46,1,2778,1,1370,487
2025-03-03,2025,3,3,0,10,1,0,0,32,spring,1,2.9,1,3041,1,1371,488
2025-03-04,2025,3,4,1,10,1,0,0,31,spring,1,3.36,1,3097,1,1372,489
2025-03-05,2025,3,5,2,10,1,0,0,30,spring,1,1.82,1,2068,1,1373,490
2025-03-06,2025,3,6,3,10,1,0,0,29,spring,1,4.62,1,4195,1,1374,491
2025-03-07,2025,3,7,4,10,1,0,0,28,spring,1,2.22,1,2520,1,1375,492
2025-03-08,2025,3,8,5,10,1,1,0,27,spring,1,4.36,1,4185,1,1376,493
2025-03-09,2025,3,9,6,10,1,1,0,26,spring,1,4.09,1,3492,1,1377,494
2025-03-10,2025,3,10,0,11,1,0,0,25,spring,1,2.67,1,2756,1,1378,495
2025-03-11,2025,3,11,1,11,1,0,0,24,spring,1,2.91,1,2786,1,1379,496
2025-03-12,2025,3,12,2,11,1,0,0,23,spring,1,1.81,1,1964,1,1380,497
2025-03-13,2025,3,13,3,11,1,0,0,22,spring,1,2.24,1,2148,1,1381,498
2025-03-14,2025,3,14,4,11,1,0,0,21,spring,1,2.78,1,3071,1,1382,499
2025-03-15,2025,3,15,5,11,1,1,0,20,spring,1,2.9,1,3028,1,1383,500
2025-03-16,2025,3,16,6,11,1,1,0,19,spring,1,4.01,1,3561,1,1384,501
2025-03-17,2025,3,17,0,12,1,0,0,18,spring,1,2.82,1,2489,1,1385,502
2025-03-18,2025,3,18,1,12,1,0,0,17,spring,1,4.17,1,3763,1,1386,503
2025-03-19,2025,3,19,2,12,1,0,0,16,spring,1,2.57,1,2647,1,1387,504
2025-03-20,2025,3,20,3,12,1,0,0,15,spring,1,3.39,1,3260,1,1388,505
2025-03-21,2025,3,21,4,12,1,0,0,14,spring,1,2.07,1,2408,1,1389,506
2025-03-22,2025,3,22,5,12,1,1,0,13,spring,1,1.42,1,1793,1,1390,507
2025-03-23,2025,3,23,6,12,1,1,0,12,spring,1,2.92,1,3029,1,1391,508
2025-03-24,2025,3,24,0,13,1,0,0,11,spring,1,1.13,1,1472,1,1392,509
2025-03-25,2025,3,25,1,13,1,0,0,10,spring,1,2.23,1,2002,1,1393,510
2025-03-26,2025,3,26,2,13,1,0,0,9,spring,1,1.95,1,2018,1,1394,511
2025-03-27,2025,3,27,3,13,1,0,0,8,spring,1,4.53,1,4334,1,1395,512
2025-03-28,2025,3,28,4,13,1,0,0,7,spring,1,3.54,1,3324,1,1396,513
2025-03-29,2025,3,29,5,13,1,1,0,6,spring,1,2.33,1,2467,1,1397,514
2025-03-30,2025,3,30,6,13,1,1,0,5,spring,1,2.3,1,2276,1,1398,515
2025-03-31,2025,3,31,0,14,1,0,0,4,spring,1,3.05,1,2738,1,1399,516
2025-04-01,2025,4,1,1,14,2,0,0,3,spring,0,0.18,1,618,1,1400,517
2025-04-02,2025,4,2,2,14,2,0,0,2,spring,0,1.0,1,1360,1,1401,518
2025-04-03,2025,4,3,3,14,2,0,0,1,spring,0,0.0,1,369,1,1402,519
2025-04-04,2025,4,4,4,14,2,0,1,0,spring,0,0.9,1,1175,1,1403,520
2025-04-05,2025,4,5,5,14,2,1,0,1,spring,0,0.68,1,859,1,1404,521
2025-04-06,2025,4,6,6,14,2,1,0,2,spring,0,0.55,1,1162,1,1405,522
2025-04-07,2025,4,7,0,15,2,0,0,3,spring,0,0.48,1,826,1,1406,523
2025-04-08,2025,4,8,1,15,2,0,0,4,spring,0,0.03,1,811,1,1407,524
2025-04-09,2025,4,9,2,15,2,0,0,5,spring,0,0.81,1,1457,1,1408,525
2025-04-10,2025,4,10,3,15,2,0,0,6,spring,0,0.51,1,893,1,1409,526
2025-04-11,2025,4,11,4,15,2,0,0,7,spring,0,0.2,1,460,1,1410,527
2025-04-12,2025,4,12,5,15,2,1,0,8,spring,0,0.81,1,732,1,1411,528
2025-04-13,2025,4,13,6,15,2,1,0,9,spring,0,0.93,1,952,1,1412,529
2025-04-14,2025,4,14,0,16,2,0,0,10,spring,0,0.95,1,982,1,1413,530
2025-04-15,2025,4,15,1,16,2,0,0,11,spring,0,0.71,1,1341,1,1414,531
2025-04-16,2025,4,16,2,16,2,0,0,12,spring,0,0.32,1,778,1,1415,532
2025-04-17,2025,4,17,3,16,2,0,0,13,spring,0,0.62,1,1073,1,1416,533
2025-04-18,2025,4,18,4,16,2,0,0,13,spring,0,0.84,1,726,1,1417,534
2025-04-19,2025,4,19,5,16,2,1,0,12,spring,0,0.92,1,997,1,1418,535
2025-04-20,2025,4,20,6,16,2,1,0,11,spring,0,0.0,1,677,1,1419,536
2025-04-21,2025,4,21,0,17,2,0,0,10,spring,0,0.53,1,983,1,1420,537
2025-04-22,2025,4,22,1,17,2,0,0,9,spring,0,0.23,1,656,1,1421,538
2025-04-23,2025,4,23,2,17,2,0,0,8,spring,0,1.06,1,1461,1,1422,539
2025-04-24,2025,4,24,3,17,2,0,0,7,spring,0,0.43,1,1172,1,1423,540
2025-04-25,2025,4,25,4,17,2,0,0,6,spring,0,0.69,1,1007,1,1424,541
2025-04-26,2025,4,26,5,17,2,1,0,5,spring,0,0.66,1,1044,1,1425,542
2025-04-27,2025,4,27,6,17,2,1,0,4,spring,0,0.74,1,1127,1,1426,543
2025-04-28,2025,4,28,0,18,2,0,0,3,spring,0,1.2,1,1936,1,1427,544
2025-04-29,2025,4,29,1,18,2,0,0,2,spring,0,0.45,1,437,1,1428,545
2025-04-30,2025,4,30,2,18,2,0,0,1,spring,0,0.55,1,1076,1,1429,546
2025-05-01,2025,5,1,3,18,2,0,1,0,spring,0,0.78,1,1102,1,1430,547
2025-05-02,2025,5,2,4,18,2,0,0,1,spring,0,0.19,1,765,1,1431,548
2025-05-03,2025,5,3,5,18,2,1,0,2,spring,0,0.21,1,536,1,1432,549
2025-05-04,2025,5,4,6,18,2,1,0,3,spring,0,0.32,1,747,1,1433,550
2025-05-05,2025,5,5,0,19,2,0,0,4,spring,0,0.75,1,1244,1,1434,551
2025-05-06,2025,5,6,1,19,2,0,0,5,spring,0,0.48,1,1504,1,1435,552
2025-05-07,2025,5,7,2,19,2,0,0,6,spring,0,0.28,1,889,1,1436,553
2025-05-08,2025,5,8,3,19,2,0,0,7,spring,0,0.82,1,984,1,1437,554
2025-05-09,2025,5,9,4,19,2,0,0,8,spring,0,0.05,1,455,1,1438,555
2025-05-10,2025,5,10,5,19,2,1,0,9,spring,0,0.33,1,672,1,1439,556
2025-05-11,2025,5,11,6,19,2,1,0,10,spring,0,0.42,1,473,1,1440,557
2025-05-12,2025,5,12,0,20,2,0,0,11,spring,0,0.97,1,1213,1,1441,558
2025-05-13,2025,5,13,1,20,2,0,0,12,spring,0,0.25,1,846,1,1442,559
2025-05-14,2025,5,14,2,20,2,0,0,13,spring,0,0.7,1,805,1,1443,560
2025-05-15,2025,5,15,3,20,2,0,0,14,spring,0,0.49,1,1098,1,1444,561
2025-05-16,2025,5,16,4,20,2,0,0,15,spring,0,0.14,1,709,1,1445,562
2025-05-17,2025,5,17,5,20,2,1,0,14,spring,0,0.72,1,931,1,1446,563
2025-05-18,2025,5,18,6,20,2,1,0,13,spring,0,0.37,1,772,1,1447,564
2025-05-19,2025,5,19,0,21,2,0,0,12,spring,0,0.33,1,1086,1,1448,565
2025-05-20,2025,5,20,1,21,2,0,0,11,spring,0,0.12,1,743,1,1449,566
2025-05-21,2025,5,21,2,21,2,0,0,10,spring,0,0.44,1,856,1,1450,567
2025-05-22,2025,5,22,3,21,2,0,0,9,spring,0,1.03,1,3743,1,1451,568
2025-05-23,2025,5,23,4,21,2,0,0,8,spring,0,0.31,1,760,1,1452,569
2025-05-24,2025,5,24,5,21,2,1,0,7,spring,0,0.15,1,519,1,1453,570
2025-05-25,2025,5,25,6,21,2,1,0,6,spring,0,0.0,1,100,1,1454,571
2025-05-26,2025,5,26,0,22,2,0,0,5,spring,0,0.0,1,908,1,1455,572
2025-05-27,2025,5,27,1,22,2,0,0,4,spring,0,0.49,1,923,1,1456,573
2025-05-28,2025,5,28,2,22,2,0,0,3,spring,0,0.44,1,929,1,1457,574
2025-05-29,2025,5,29,3,22,2,0,0,2,spring,0,0.51,1,899,1,1458,575
2025-05-30,2025,5,30,4,22,2,0,0,1,spring,0,0.4,1,671,1,1459,576
2025-05-31,2025,5,31,5,22,2,1,1,0,spring,0,0.58,1,925,1,1460,577
2025-06-01,2025,6,1,6,22,2,1,0,1,summer,0,0.86,0,869,1,1461,578
2025-06-02,2025,6,2,0,23,2,0,0,2,summer,0,0.7,0,1519,1,1462,579
2025-06-03,2025,6,3,1,23,2,0,0,3,summer,0,0.89,0,969,1,1463,580
2025-06-04,2025,6,4,2,23,2,0,0,4,summer,0,0.74,0,889,1,1464,581
2025-06-05,2025,6,5,3,23,2,0,0,5,summer,0,0.8,0,1051,1,1465,582
2025-06-06,2025,6,6,4,23,2,0,0,6,summer,0,0.05,0,794,1,1466,583
2025-06-07,2025,6,7,5,23,2,1,0,7,summer,0,0.45,0,864,1,1467,584
2025-06-08,2025,6,8,6,23,2,1,0,8,summer,0,0.63,0,757,1,1468,585
2025-06-09,2025,6,9,0,24,2,0,0,9,summer,0,0.19,0,906,1,1469,586
2025-06-10,2025,6,10,1,24,2,0,0,10,summer,0,1.04,0,3870,1,1470,587
2025-06-11,2025,6,11,2,24,2,0,0,11,summer,0,0.48,0,988,1,1471,588
2025-06-12,2025,6,12,3,24,2,0,0,12,summer,0,0.01,0,653,1,1472,589
2025-06-13,2025,6,13,4,24,2,0,0,13,summer,0,0.41,0,1308,1,1473,590
2025-06-14,2025,6,14,5,24,2,1,0,14,summer,0,0.75,0,1534,1,1474,591
2025-06-15,2025,6,15,6,24,2,1,0,15,summer,0,0.26,0,574,1,1475,592
2025-06-16,2025,6,16,0,25,2,0,0,16,summer,0,0.53,0,1252,1,1476,593
2025-06-17,2025,6,17,1,25,2,0,0,17,summer,0,0.02,0,591,1,1477,594
2025-06-18,2025,6,18,2,25,2,0,0,18,summer,0,0.4,0,3770,1,1478,595
2025-06-19,2025,6,19,3,25,2,0,0,19,summer,0,0.53,0,584,1,1479,596
2025-06-20,2025,6,20,4,25,2,0,0,20,summer,0,0.5,0,866,1,1480,597
2025-06-21,2025,6,21,5,25,2,1,0,21,summer,0,0.62,0,834,1,1481,598
2025-06-22,2025,6,22,6,25,2,1,0,22,summer,0,0.18,0,812,1,1482,599
2025-06-23,2025,6,23,0,26,2,0,0,23,summer,0,0.49,0,1106,1,1483,600
2025-06-24,2025,6,24,1,26,2,0,0,24,summer,0,0.6,0,567,1,1484,601
2025-06-25,2025,6,25,2,26,2,0,0,25,summer,0,0.26,0,704,1,1485,602
2025-06-26,2025,6,26,3,26,2,0,0,26,summer,0,0.2,0,882,1,1486,603
2025-06-27,2025,6,27,4,26,2,0,0,27,summer,0,1.05,0,1306,1,1487,604
2025-06-28,2025,6,28,5,26,2,1,0,28,summer,0,0.44,0,996,1,1488,605
2025-06-29,2025,6,29,6,26,2,1,0,29,summer,0,0.7,0,1132,1,1489,606
2025-06-30,2025,6,30,0,27,2,0,0,30,summer,0,0.75,0,1165,1,1490,607
2025-07-01,2025,7,1,1,27,3,0,0,31,summer,0,0.08,0,513,1,1491,608
2025-07-02,2025,7,2,2,27,3,0,0,32,summer,0,0.62,0,750,1,1492,609
2025-07-03,2025,7,3,3,27,3,0,0,33,summer,0,0.45,0,637,1,1493,610
2025-07-04,2025,7,4,4,27,3,0,0,34,summer,0,0.96,0,1411,1,1494,611
2025-07-05,2025,7,5,5,27,3,1,0,35,summer,0,0.55,0,948,1,1495,612
2025-07-06,2025,7,6,6,27,3,1,0,36,summer,0,0.66,0,1002,1,1496,613
2025-07-07,2025,7,7,0,28,3,0,0,37,summer,0,0.79,0,1049,1,1497,614
2025-07-08,2025,7,8,1,28,3,0,0,38,summer,0,0.47,0,2093,1,1498,615
2025-07-09,2025,7,9,2,28,3,0,0,39,summer,0,1.03,0,1531,1,1499,616
2025-07-10,2025,7,10,3,28,3,0,0,40,summer,0,0.3,0,671,1,1500,617
2025-07-11,2025,7,11,4,28,3,0,0,41,summer,0,0.02,0,245,1,1501,618
2025-07-12,2025,7,12,5,28,3,1,0,42,summer,0,0.0,0,649,1,1502,619
2025-07-13,2025,7,13,6,28,3,1,0,43,summer,0,0.29,0,690,1,1503,620
2025-07-14,2025,7,14,0,29,3,0,0,44,summer,0,0.0,0,506,1,1504,621
2025-07-15,2025,7,15,1,29,3,0,0,45,summer,0,0.29,0,1055,1,1505,622
2025-07-16,2025,7,16,2,29,3,0,0,46,summer,0,0.59,0,965,1,1506,623
2025-07-17,2025,7,17,3,29,3,0,0,47,summer,0,0.55,0,1002,1,1507,624
2025-07-18,2025,7,18,4,29,3,0,0,48,summer,0,0.41,0,593,1,1508,625
2025-07-19,2025,7,19,5,29,3,1,0,49,summer,0,0.25,0,657,1,1509,626
2025-07-20,2025,7,20,6,29,3,1,0,50,summer,0,0.29,0,855,1,1510,627
2025-07-21,2025,7,21,0,30,3,0,0,51,summer,0,0.76,0,800,1,1511,628
2025-07-22,2025,7,22,1,30,3,0,0,52,summer,0,0.21,0,710,1,1512,629
2025-07-23,2025,7,23,2,30,3,0,0,53,summer,0,0.27,0,734,1,1513,630
2025-07-24,2025,7,24,3,30,3,0,0,54,summer,0,0.55,0,951,1,1514,631
2025-07-25,2025,7,25,4,30,3,0,0,55,summer,0,0.54,0,1137,1,1515,632
2025-07-26,2025,7,26,5,30,3,1,0,56,summer,0,0.0,0,568,1,1516,633
2025-07-27,2025,7,27,6,30,3,1,0,57,summer,0,0.91,0,1523,1,1517,634
2025-07-28,2025,7,28,0,31,3,0,0,58,summer,0,0.33,0,567,1,1518,635
2025-07-29,2025,7,29,1,31,3,0,0,59,summer,0,0.16,0,653,1,1519,636
2025-07-30,2025,7,30,2,31,3,0,0,60,summer,0,0.11,0,603,1,1520,637
2025-07-31,2025,7,31,3,31,3,0,0,61,summer,0,0.82,0,943,1,1521,638
2025-08-01,2025,8,1,4,31,3,0,0,61,summer,0,0.0,0,691,1,1522,639
2025-08-02,2025,8,2,5,31,3,1,0,60,summer,0,0.71,0,1533,1,1523,640
2025-08-03,2025,8,3,6,31,3,1,0,59,summer,0,0.86,0,1186,1,1524,641
2025-08-04,2025,8,4,0,32,3,0,0,58,summer,0,0.4,0,921,1,1525,642
2025-08-05,2025,8,5,1,32,3,0,0,57,summer,0,0.84,0,1193,1,1526,643
2025-08-06,2025,8,6,2,32,3,0,0,56,summer,0,0.22,0,533,1,1527,644
2025-08-07,2025,8,7,3,32,3,0,0,55,summer,0,0.59,0,607,1,1528,645
2025-08-08,2025,8,8,4,32,3,0,0,54,summer,0,0.46,0,728,1,1529,646
2025-08-09,2025,8,9,5,32,3,1,0,53,summer,0,0.85,0,904,1,1530,647
2025-08-10,2025,8,10,6,32,3,1,0,52,summer,0,0.39,0,1154,1,1531,648
2025-08-11,2025,8,11,0,33,3,0,0,51,summer,0,0.53,0,900,1,1532,649
2025-08-12,2025,8,12,1,33,3,0,0,50,summer,0,0.55,0,875,1,1533,650
2025-08-13,2025,8,13,2,33,3,0,0,49,summer,0,0.04,0,708,1,1534,651
2025-08-14,2025,8,14,3,33,3,0,0,48,summer,0,0.41,0,602,1,1535,652
2025-08-15,2025,8,15,4,33,3,0,0,47,summer,0,0.29,0,575,1,1536,653
2025-08-16,2025,8,16,5,33,3,1,0,46,summer,0,0.55,0,950,1,1537,654
2025-08-17,2025,8,17,6,33,3,1,0,45,summer,0,0.61,0,1195,1,1538,655
2025-08-18,2025,8,18,0,34,3,0,0,44,summer,0,0.97,0,1379,1,1539,656
2025-08-19,2025,8,19,1,34,3,0,0,43,summer,0,0.0,0,550,1,1540,657
2025-08-20,2025,8,20,2,34,3,0,0,42,summer,0,0.48,0,902,1,1541,658
2025-08-21,2025,8,21,3,34,3,0,0,41,summer,0,0.13,0,682,1,1542,659
2025-08-22,2025,8,22,4,34,3,0,0,40,summer,0,0.56,0,990,1,1543,660
2025-08-23,2025,8,23,5,34,3,1,0,39,summer,0,1.22,0,1266,1,1544,661
2025-08-24,2025,8,24,6,34,3,1,0,38,summer,0,0.34,0,783,1,1545,662
2025-08-25,2025,8,25,0,35,3,0,0,37,summer,0,0.28,0,512,1,1546,663
